generation,individual,x1,x2,fitness,rank,is_elite
6,15,-0.41084224461660046,0.5776045452852366,4.204980901138693,15,False
6,16,-0.41084224461660046,-0.6112156024794766,4.2500365950561765,16,False
6,17,-0.41084224461660046,-0.6112156024794766,4.2500365950561765,17,False
6,18,-0.41084224461660046,0.6874119595289372,4.319262843305168,18,False
6,19,-0.41084224461660046,0.6874119595289372,4.319262843305168,19,False
6,20,-0.41084224461660046,0.6874119595289372,4.319262843305168,20,False
6,21,-0.511790133231886,0.535794006579958,4.334883744912201,21,False
6,22,-0.41084224461660046,-0.9361313855992943,4.373142468444392,22,False
6,23,-0.41084224461660046,-0.9361313855992943,4.373142468444392,23,False
6,24,-0.41084224461660046,-0.9361313855992943,4.373142468444392,24,False
6,25,-0.5384372442596934,0.535794006579958,4.377390078668917,25,False
6,26,-0.6284808112766926,0.535794006579958,4.488265163365703,26,False
6,27,0.6523610648118883,0.535794006579958,4.508396937686104,27,False
6,28,0.6523610648118883,-0.9361313855992943,4.510462567169068,28,False
6,29,0.5333005237900705,0.6874119595289372,4.52745335736099,29,False
6,30,-0.6929535465549381,0.535794006579958,4.533089345239329,30,False
6,31,-0.6284808112766926,-0.9361313855992943,4.5447950439715505,31,False
6,32,-0.5384372442596934,-0.8157513214185178,4.548098407738738,32,False
6,33,-0.6284808112766926,-0.8200464407861663,4.561382742703405,33,False
6,34,0.5703215234127832,-0.8200464407861663,4.565594258953279,34,False
6,35,0.5703215234127832,0.6874119595289372,4.566168872245445,35,False
6,36,0.5703215234127832,-0.8157513214185178,4.566553460218774,36,False
6,37,0.5333005237900705,-0.9361313855992943,4.573188664501597,37,False
6,38,0.5703215234127832,-0.9361313855992943,4.582045246784986,38,False
6,39,-0.6284808112766926,0.6874119595289372,4.6022704610237355,39,False
6,40,-0.6284808112766926,0.6874119595289372,4.6022704610237355,40,False
6,41,-1.1583726597302029,-0.28903793856867477,4.662659153568683,41,False
6,42,0.0961553288201793,-1.2954029396513111,4.763615929665217,42,False
6,43,-1.2920197576741876,-0.28903793856867477,5.355988882987997,43,False
6,44,2.0516537862633513,-0.9361313855992943,5.634554250925884,44,False
